Sale_ID,Cust_ID,Bikes,Sale_date,Resale Price (INR),Payment_Mode,EMI_Duration_Months,Satisfaction
409,Cust_821,Duke 200,2024-08-23,38335.57,Cash,0,2
410,Cust_823,Versys 650,2024-04-16,70991.64,EMI,9,4
411,Cust_824,NTorq 125,2025-01-25,161810.42,Cash,0,7
412,Cust_825,Shine,2024-10-21,141482.68,UPI,0,2
413,Cust_826,Glamour,2024-05-14,154449.89,Card,0,10
414,Cust_827,MT-15,2024-05-10,52984.95,UPI,0,10
415,Cust_828,CT 100,2024-06-16,137112.82,UPI,0,10
416,Cust_829,CBR 650R,2024-09-25,177112.59,Cash,0,5
417,Cust_830,R15 V4,2024-03-20,183167.13,Card,0,5
418,Cust_833,Ninja 400,2024-07-16,114952.95,UPI,0,8
419,Cust_834,Z650,2025-03-03,77396.55,UPI,0,1
420,Cust_835,Ninja 400,2024-08-23,70436.41,Cash,0,6
421,Cust_836,125 Duke,2024-12-13,229329.7,UPI,0,2
422,Cust_839,Ninja 300,2024-05-24,153527.96,UPI,0,1
423,Cust_841,Apache RTR 160,2024-06-07,214936.68,Cash,0,7
424,Cust_848,MT-15,2025-01-30,106143.17,EMI,12,4
425,Cust_849,HF Deluxe,2024-08-13,45205.06,EMI,12,1
426,Cust_850,Passion Pro,2024-03-27,90970.9,EMI,3,10
427,Cust_851,Classic 350,2024-03-08,113221.61,Card,0,6
428,Cust_852,NTorq 125,2024-08-07,98673.83,Cash,0,10
429,Cust_856,Fascino 125,2025-01-21,89578.54,UPI,0,6
430,Cust_860,RC 390,2024-10-18,122697.86,Cash,0,3
431,Cust_861,Hunter 350,2024-06-15,163233.92,UPI,0,6
432,Cust_862,Ninja 400,2025-01-18,198523.18,Card,0,10
433,Cust_863,Himalayan,2025-03-07,55519.91,UPI,0,9
434,Cust_865,Sport,2024-11-05,204755.87,UPI,0,6
435,Cust_867,Versys 650,2024-08-25,122946.51,UPI,0,1
436,Cust_869,Jupiter,2024-07-20,148923.91,UPI,0,10
437,Cust_873,Dominar 400,2024-12-05,103831.04,EMI,6,6
438,Cust_874,Classic 350,2024-03-14,259779.98,EMI,18,8
439,Cust_876,HF Deluxe,2024-12-20,44770.84,UPI,0,7
440,Cust_877,Platina 110,2024-03-30,65188.48,Cash,0,10
441,Cust_878,Shine,2024-05-30,218327.65,EMI,6,8
442,Cust_879,Apache RTR 160,2024-12-07,144867.38,Card,0,9
443,Cust_881,Pulsar 150,2024-06-19,179720.15,Cash,0,3
444,Cust_882,Interceptor 650,2024-12-04,69578.19,Card,0,7
445,Cust_883,HF Deluxe,2024-11-07,149455.05,Cash,0,6
446,Cust_884,Dominar 400,2024-06-19,62225.75,Cash,0,2
447,Cust_885,Avenger 220,2024-08-07,113904.88,Card,0,5
448,Cust_886,Activa,2024-12-20,143302.45,EMI,9,10
449,Cust_888,Platina 110,2024-05-15,199139.69,Card,0,5
450,Cust_890,Ninja 300,2024-04-05,239500.19,Card,0,9
451,Cust_891,Passion Pro,2024-07-31,202347.68,Card,0,8
452,Cust_892,Dio,2024-04-03,144808.46,Card,0,9
453,Cust_893,HF Deluxe,2024-04-04,71766.04,Cash,0,9
454,Cust_900,Glamour,2024-03-16,162049.17,UPI,0,10
455,Cust_901,FZ V3,2024-07-28,94086.31,Cash,0,8
456,Cust_905,Pulsar 150,2025-02-02,33258.39,EMI,18,6
457,Cust_907,Classic 350,2024-11-06,169455.28,Cash,0,6
458,Cust_908,Meteor 350,2024-03-17,233885.8,Cash,0,6
459,Cust_911,Himalayan,2024-06-27,178561.96,EMI,3,10
460,Cust_912,Interceptor 650,2024-10-29,141111.88,UPI,0,6
461,Cust_913,125 Duke,2024-04-13,59323.29,Cash,0,9
462,Cust_916,FZ V3,2025-02-24,245054.65,Card,0,10
463,Cust_917,390 Adventure,2024-03-15,147277.41,Card,0,10
464,Cust_918,Dominar 400,2025-01-11,80007.99,UPI,0,10
465,Cust_919,NTorq 125,2025-02-08,114190.26,UPI,0,6
466,Cust_920,Sport,2024-05-24,52184.78,EMI,9,8
467,Cust_921,Ronin,2024-03-20,55227.17,Cash,0,1
468,Cust_922,HF Deluxe,2024-04-12,137129.75,Card,0,6
469,Cust_923,Sport,2024-11-15,262901.44,Cash,0,9
470,Cust_924,Unicorn,2024-04-19,44510.32,Cash,0,10
471,Cust_925,Interceptor 650,2024-05-11,170994.63,UPI,0,2
472,Cust_926,CT 100,2024-08-14,273064.16,EMI,18,1
473,Cust_927,Interceptor 650,2025-01-09,204981.35,Card,0,4
474,Cust_930,Ninja 300,2025-01-28,88636.91,Cash,0,6
475,Cust_931,FZ V3,2024-04-21,119156.07,EMI,24,10
476,Cust_932,Pulsar 150,2024-09-20,228436.49,Cash,0,10
477,Cust_934,Interceptor 650,2024-07-22,81112.04,UPI,0,9
478,Cust_935,MT-15,2025-02-23,220795.37,Cash,0,5
479,Cust_936,Apache RTR 160,2024-07-11,277498.33,UPI,0,10
480,Cust_938,250 Duke,2024-08-27,47962.44,Card,0,6
481,Cust_939,Vulcan S,2025-02-24,217089.62,Card,0,6
482,Cust_940,Activa,2024-05-28,292352.12,Card,0,9
483,Cust_947,Splendor Plus,2024-04-17,159627.07,Cash,0,10
484,Cust_948,Shine,2024-08-29,137956.13,Card,0,2
485,Cust_950,Duke 200,2024-11-01,123667.87,Card,0,8
486,Cust_951,Activa,2024-12-21,123106.53,UPI,0,3
487,Cust_952,NTorq 125,2024-12-24,187838.37,UPI,0,9
488,Cust_955,Apache RTR 160,2025-01-22,254044.65,Cash,0,5
489,Cust_956,Ninja 300,2024-11-24,129355.18,UPI,0,1
490,Cust_957,Passion Pro,2024-12-12,78074.38,UPI,0,4
491,Cust_961,Ray ZR,2024-03-22,160041.09,Cash,0,9
492,Cust_964,Classic 350,2025-02-22,259274.4,Card,0,1
493,Cust_965,Sport,2024-10-02,83758.37,Card,0,8
494,Cust_966,Hunter 350,2024-10-10,51815.91,Cash,0,10
495,Cust_967,250 Duke,2024-10-15,228000.07,Card,0,9
496,Cust_968,Dominar 400,2024-12-29,112050.37,Card,0,9
497,Cust_971,Passion Pro,2024-10-14,92747.91,Cash,0,6
498,Cust_972,Jupiter,2024-05-16,125559.89,UPI,0,5
499,Cust_974,Himalayan,2024-07-20,288560.4,UPI,0,7
500,Cust_976,R15 V4,2024-11-16,96567.04,Cash,0,9
501,Cust_979,Interceptor 650,2024-08-22,126781.54,EMI,18,10
502,Cust_981,Ninja 400,2025-02-22,166987.38,Cash,0,3
503,Cust_985,CBR 650R,2024-12-13,172741.87,UPI,0,9
504,Cust_986,Xtreme 160R,2024-10-11,75200.4,Cash,0,10
505,Cust_987,Ronin,2024-03-23,125024.26,EMI,3,1
506,Cust_989,FZ V3,2024-11-24,141631.49,UPI,0,1
507,Cust_990,Ninja 400,2024-09-02,271026.9,Cash,0,10
508,Cust_992,Pulsar 150,2024-04-17,39382.7,UPI,0,4
509,Cust_994,Dominar 400,2024-03-12,127707.23,Card,0,2
510,Cust_998,CBR 650R,2024-09-30,73290.91,Card,0,7
511,Cust_999,Z650,2024-06-14,87501.66,UPI,0,2
512,Cust_1000,MT-15,2024-05-14,196290.58,UPI,0,7
513,Cust_1001,Versys 650,2024-06-08,80310.59,Cash,0,8
514,Cust_1005,Ray ZR,2024-04-26,270695.03,EMI,9,8
515,Cust_1006,Avenger 220,2025-02-06,216550.84,Card,0,3
516,Cust_1007,Ray ZR,2024-04-28,190042.83,UPI,0,9
517,Cust_1008,Platina 110,2025-02-26,185409.39,Cash,0,10
518,Cust_1010,Sport,2024-06-25,165571.72,EMI,24,10
519,Cust_1018,125 Duke,2024-10-31,62519.05,Card,0,10
520,Cust_1020,FZ V3,2024-12-16,169430.72,UPI,0,6
521,Cust_1021,Z650,2024-10-10,96183.12,Cash,0,4
522,Cust_1022,Xtreme 160R,2024-05-15,26023.67,Cash,0,8
523,Cust_1023,Ninja 400,2024-11-20,144384,Card,0,4
524,Cust_1024,250 Duke,2024-11-17,68963.31,UPI,0,4
525,Cust_1026,Avenger 220,2024-05-03,183246.53,UPI,0,8
526,Cust_1028,MT-15,2024-05-01,259462.47,Cash,0,4
527,Cust_1029,Interceptor 650,2024-07-21,101581.18,UPI,0,1
528,Cust_1030,Dio,2024-04-02,103832.58,UPI,0,6
529,Cust_1031,Xtreme 160R,2024-09-23,104491.6,Card,0,8
530,Cust_1032,Ray ZR,2024-12-30,80807.15,Card,0,3
531,Cust_1033,390 Adventure,2024-05-10,287204.07,UPI,0,2
532,Cust_1035,MT-15,2024-07-16,218452.41,EMI,9,6
533,Cust_1036,Meteor 350,2024-10-01,66650.07,UPI,0,10
534,Cust_1037,Hunter 350,2024-06-01,133023.75,Cash,0,5
535,Cust_1041,MT-15,2024-09-08,41529.91,Card,0,6
536,Cust_1043,Dio,2024-06-30,48477.42,Card,0,8
537,Cust_1044,Avenger 220,2024-06-14,65906.85,Cash,0,7
538,Cust_1046,Meteor 350,2024-11-07,77003.53,EMI,6,6
539,Cust_1050,Pulsar 150,2024-08-31,137073.93,Cash,0,10
540,Cust_1052,Ronin,2025-02-09,60975.26,Cash,0,8
541,Cust_1055,FZ V3,2024-03-25,242435.15,UPI,0,8
542,Cust_1058,Z650,2024-05-05,41244.5,EMI,9,5
543,Cust_1059,Splendor Plus,2025-02-03,76320.51,Card,0,3
544,Cust_1060,250 Duke,2024-11-30,145178.14,UPI,0,8
545,Cust_1061,Meteor 350,2024-09-14,224204.78,Cash,0,5
546,Cust_1063,125 Duke,2025-02-03,223381.32,EMI,18,3
547,Cust_1066,Dio,2024-06-25,124004.06,UPI,0,9
548,Cust_1071,Z650,2024-04-14,219958.47,EMI,12,9
549,Cust_1072,Ronin,2024-04-19,141866.65,UPI,0,7
550,Cust_1075,RC 390,2025-02-13,173330.15,Card,0,8
551,Cust_1077,Z650,2024-10-26,45000.44,Card,0,5
552,Cust_1080,Shine,2024-04-05,192126.79,UPI,0,5
553,Cust_1083,Unicorn,2024-05-28,169603.62,UPI,0,5
554,Cust_1086,Classic 350,2024-08-18,49800.49,Cash,0,2
555,Cust_1088,MT-15,2024-09-12,86133.53,UPI,0,3
556,Cust_1090,Xtreme 160R,2024-11-27,172062.04,EMI,12,8
557,Cust_1092,Dio,2024-12-19,39410.34,UPI,0,6
558,Cust_1095,FZ V3,2025-01-16,119614.15,EMI,6,9
559,Cust_1096,Unicorn,2024-12-07,219317.19,Cash,0,7
560,Cust_1102,Activa,2024-04-05,124843.95,Card,0,6
561,Cust_1103,Vulcan S,2024-06-28,129563.68,UPI,0,4
562,Cust_1106,Ray ZR,2024-08-26,134535.03,UPI,0,10
563,Cust_1107,Shine,2024-04-11,52249.09,Cash,0,4
564,Cust_1109,Hunter 350,2025-01-12,37976.67,Card,0,7
565,Cust_1110,RC 390,2024-06-04,89906.4,Cash,0,5
566,Cust_1113,Avenger 220,2025-01-25,47807.02,UPI,0,2
567,Cust_1114,Classic 350,2024-12-11,61932.76,Card,0,7
568,Cust_1115,Ray ZR,2025-01-24,164920.38,Card,0,8
569,Cust_1117,Apache RTR 160,2025-02-24,98086.74,Card,0,10
570,Cust_1118,NTorq 125,2024-10-07,188629.11,UPI,0,2
571,Cust_1119,Apache RTR 160,2024-06-18,97748.54,Cash,0,6
572,Cust_1124,Duke 200,2024-08-08,158143.71,Card,0,4
573,Cust_1128,Activa,2024-09-15,140280.29,Card,0,5
574,Cust_1134,Glamour,2024-11-10,180818.3,UPI,0,1
575,Cust_1135,MT-15,2024-11-12,116681.74,Card,0,6
576,Cust_1137,Himalayan,2024-09-14,47798.12,UPI,0,8
577,Cust_1138,250 Duke,2025-02-28,51462.57,EMI,9,2
578,Cust_1139,Interceptor 650,2024-03-21,190989.03,Card,0,1
579,Cust_1140,Vulcan S,2024-08-12,75458.54,UPI,0,10
580,Cust_1141,Ninja 300,2024-04-18,46246.45,EMI,6,2
581,Cust_1144,Sport,2024-09-05,86222.46,UPI,0,8
582,Cust_1145,MT-15,2025-02-24,78107.38,Cash,0,10
583,Cust_1149,250 Duke,2024-07-19,149717.9,UPI,0,10
584,Cust_1151,CBR 650R,2024-08-18,69753.06,Cash,0,5
585,Cust_1152,HF Deluxe,2024-06-11,154426.39,Card,0,9
586,Cust_1153,Classic 350,2025-02-02,224665.99,UPI,0,6
587,Cust_1155,Xtreme 160R,2024-11-06,84072.18,UPI,0,10
588,Cust_1156,Ray ZR,2024-05-05,56453.9,UPI,0,8
589,Cust_1157,Vulcan S,2024-11-10,129343.32,Card,0,1
590,Cust_1161,250 Duke,2024-09-03,235766.03,Card,0,9
591,Cust_1162,Ninja 400,2024-06-28,98444.99,UPI,0,9
592,Cust_1163,Ronin,2024-08-20,88606.8,UPI,0,4
593,Cust_1167,Apache RTR 160,2024-10-14,141288.16,Card,0,8
594,Cust_1169,R15 V4,2024-05-14,288408.48,Card,0,3
595,Cust_1179,Duke 200,2024-12-20,170716.24,Cash,0,6
596,Cust_1181,CBR 650R,2025-02-09,60952.06,Card,0,10
597,Cust_1183,125 Duke,2024-03-23,81972.33,Cash,0,10
598,Cust_1186,Splendor Plus,2024-12-24,52400.2,UPI,0,8
599,Cust_1188,Activa,2024-05-10,64869.6,Card,0,9
600,Cust_1190,NTorq 125,2025-03-07,56773.91,Cash,0,8
601,Cust_1191,Versys 650,2024-12-30,37689.17,Cash,0,9
602,Cust_1192,MT-15,2024-06-19,214846.38,Card,0,4
603,Cust_1193,Xtreme 160R,2024-10-18,180900.56,EMI,18,10
604,Cust_1196,Jupiter,2025-01-26,190309.95,Card,0,10
605,Cust_1197,Ray ZR,2024-12-03,165475.13,Card,0,7
606,Cust_1199,Dominar 400,2024-05-19,86610.44,Card,0,10
607,Cust_1201,Avenger 220,2025-01-28,225882.53,UPI,0,4
608,Cust_1202,Platina 110,2024-07-08,114103.03,UPI,0,1
609,Cust_1203,CT 100,2024-05-16,210559.14,Card,0,3
610,Cust_1205,Z650,2024-09-20,72876.69,EMI,12,7
611,Cust_1206,Ninja 400,2024-07-28,66086.03,UPI,0,3
612,Cust_1207,Sport,2024-04-26,155480.82,Card,0,10
613,Cust_1210,Dio,2024-12-01,63461.02,UPI,0,7
614,Cust_1211,Xtreme 160R,2025-03-06,59019.42,Card,0,10
615,Cust_1215,Ninja 300,2024-05-06,245367.39,UPI,0,10
616,Cust_1217,Ray ZR,2024-07-21,67718.15,Card,0,6
617,Cust_1222,Dominar 400,2024-08-26,238752.7,Card,0,3
618,Cust_1225,Fascino 125,2025-01-25,85461.04,Cash,0,5
619,Cust_1226,NTorq 125,2024-11-07,134785.91,Card,0,3
620,Cust_1228,FZ V3,2024-10-28,209599.61,Card,0,2
621,Cust_1229,Pulsar 150,2024-11-19,52878.26,UPI,0,7
622,Cust_1233,Apache RTR 160,2024-07-24,238045.07,Card,0,10
623,Cust_1235,HF Deluxe,2024-06-26,197507.33,Card,0,7
624,Cust_1238,390 Adventure,2024-09-28,80265.15,EMI,3,8
625,Cust_1239,Z650,2024-11-27,137927.73,Cash,0,1
626,Cust_1245,Passion Pro,2024-07-30,205891.22,UPI,0,2
627,Cust_1254,Dio,2024-09-03,121609.17,Cash,0,2
628,Cust_1256,NTorq 125,2025-02-28,153887.43,UPI,0,3
629,Cust_1257,CBR 650R,2024-03-08,131059.16,Cash,0,7
630,Cust_1260,Ray ZR,2024-08-28,36915.51,Card,0,7
631,Cust_1263,Ray ZR,2024-10-31,88658.61,EMI,3,7
632,Cust_1266,Hunter 350,2024-03-23,247392.96,UPI,0,1
633,Cust_1269,Jupiter,2025-03-04,278340.26,Cash,0,2
634,Cust_1271,Pulsar 150,2024-12-20,71714.31,UPI,0,8
635,Cust_1272,Pulsar 150,2024-12-01,39772.92,Card,0,9
636,Cust_1275,Versys 650,2024-09-18,131684.55,UPI,0,10
637,Cust_1276,Fascino 125,2024-04-24,131113.91,Card,0,7
638,Cust_1277,Ronin,2024-07-15,209906.78,Card,0,1
639,Cust_1279,Activa,2024-08-22,51140.87,Card,0,4
640,Cust_1280,Versys 650,2025-02-05,144249.56,Cash,0,10
641,Cust_1283,HF Deluxe,2024-04-17,43867.08,Cash,0,8
642,Cust_1286,Activa,2024-11-27,88261.22,Card,0,5
643,Cust_1287,Passion Pro,2024-09-02,53590.69,Card,0,1
644,Cust_1288,390 Adventure,2024-10-23,63724.51,UPI,0,7
645,Cust_1292,125 Duke,2024-12-12,133161.35,EMI,18,6
646,Cust_1294,NTorq 125,2024-12-07,136177.65,Card,0,9
647,Cust_1295,Classic 350,2024-06-10,115384.01,UPI,0,4
648,Cust_1296,Himalayan,2024-09-21,222140.47,EMI,3,4
649,Cust_1298,Jupiter,2024-10-28,258327.29,Card,0,8
650,Cust_1299,RC 390,2024-10-02,83088.84,UPI,0,4
651,Cust_1300,Sport,2024-10-26,181446.79,UPI,0,3
652,Cust_1301,RC 390,2024-10-26,157989.22,Card,0,7
653,Cust_1307,MT-15,2025-01-20,115930.86,UPI,0,5
654,Cust_1308,MT-15,2024-10-06,98416.52,UPI,0,9
655,Cust_1310,Ray ZR,2024-07-12,286926.92,Card,0,5
656,Cust_1311,Meteor 350,2024-12-02,95855.88,Cash,0,9
657,Cust_1312,RC 390,2024-03-11,106720.06,UPI,0,6
658,Cust_1313,Dio,2024-12-11,146011.02,Card,0,6
659,Cust_1314,Ronin,2024-06-19,30318.23,Card,0,6
660,Cust_1317,Shine,2024-03-19,91628.49,Cash,0,7
661,Cust_1318,Sport,2024-09-15,37664.21,UPI,0,4
662,Cust_1320,Ray ZR,2024-06-09,229476.32,Card,0,10
663,Cust_1323,Avenger 220,2025-02-06,207953.58,UPI,0,9
664,Cust_1324,Dominar 400,2024-11-10,163017.45,EMI,3,7
665,Cust_1326,Pulsar 150,2024-05-03,55787.83,Cash,0,10
666,Cust_1330,Pulsar 150,2025-01-11,184342.61,UPI,0,6
667,Cust_1332,HF Deluxe,2024-10-17,104956.87,UPI,0,1
668,Cust_1333,FZ V3,2025-01-28,43075.79,Card,0,7
669,Cust_1334,Vulcan S,2024-04-12,121811.17,Cash,0,6
670,Cust_1335,Ninja 400,2024-06-09,150986.81,UPI,0,4
671,Cust_1336,Himalayan,2024-06-16,50733.24,Card,0,8
672,Cust_1337,Ray ZR,2025-01-21,218692.79,Cash,0,7
673,Cust_1341,MT-15,2024-11-12,175081.93,Card,0,10
674,Cust_1342,Vulcan S,2025-01-05,254671.24,Cash,0,9
675,Cust_1349,Dio,2025-01-10,140109.65,Cash,0,1
676,Cust_1350,Xtreme 160R,2024-12-31,177994.38,UPI,0,3
677,Cust_1352,Ray ZR,2024-04-01,289924.39,Cash,0,2
678,Cust_1354,MT-15,2024-07-02,196118.04,UPI,0,3
679,Cust_1355,Versys 650,2024-10-15,43390.01,EMI,6,2
680,Cust_1356,Vulcan S,2024-11-09,181794.54,EMI,24,6
681,Cust_1358,Unicorn,2024-03-29,300626.07,UPI,0,9
682,Cust_1360,CT 100,2025-02-05,263859.19,Card,0,2
683,Cust_1365,Ninja 400,2024-12-25,113460.22,UPI,0,4
684,Cust_1367,HF Deluxe,2024-11-15,173792.19,UPI,0,5
685,Cust_1369,Unicorn,2024-03-16,38155.35,UPI,0,5
686,Cust_1372,125 Duke,2024-12-16,67178.06,UPI,0,1
687,Cust_1373,Pulsar 150,2024-08-26,152228.4,UPI,0,6
688,Cust_1375,Duke 200,2024-08-25,96749.47,Cash,0,5
689,Cust_1376,NTorq 125,2025-03-08,106633.98,Card,0,6
690,Cust_1377,Himalayan,2024-03-13,251396.38,UPI,0,10
691,Cust_1379,MT-15,2024-04-04,100761.25,Card,0,6
692,Cust_1381,Pulsar 150,2024-12-14,124342.94,Card,0,9
693,Cust_1383,Dominar 400,2025-01-25,65960.94,Cash,0,1
694,Cust_1384,NTorq 125,2024-08-04,124204.99,UPI,0,6
695,Cust_1386,Apache RTR 160,2024-09-30,238714.85,UPI,0,1
696,Cust_1391,Dio,2024-03-22,187590.17,Card,0,7
697,Cust_1392,Avenger 220,2024-10-05,141233.5,Card,0,4
698,Cust_1401,FZ V3,2024-05-01,209750.68,Card,0,6
699,Cust_1402,Ray ZR,2024-12-13,221374.44,UPI,0,7
700,Cust_1405,Passion Pro,2024-03-30,125104.66,UPI,0,5
701,Cust_1407,Pulsar 150,2024-10-16,182541.93,UPI,0,9
702,Cust_1408,Duke 200,2024-03-14,100520.99,UPI,0,8
703,Cust_1409,Sport,2024-12-31,66362.51,Card,0,3
704,Cust_1410,MT-15,2024-10-05,78205.3,EMI,6,1
705,Cust_1411,Ninja 300,2024-10-27,235411.98,Card,0,10
706,Cust_1413,R15 V4,2024-04-07,66806.39,EMI,9,8
707,Cust_1416,RC 390,2024-06-23,154387.21,Cash,0,4
708,Cust_1418,Shine,2024-05-30,79954.28,UPI,0,7
709,Cust_1419,MT-15,2025-02-08,100805.93,UPI,0,4
710,Cust_1421,FZ V3,2024-05-05,75434.21,Card,0,7
711,Cust_1422,Ray ZR,2024-05-02,149454.23,UPI,0,1
712,Cust_1424,CBR 650R,2024-11-26,82503.01,Card,0,1
713,Cust_1425,Interceptor 650,2024-03-18,91280.32,Card,0,2
714,Cust_1426,Ninja 400,2024-03-08,199403.72,EMI,12,5
715,Cust_1428,Sport,2025-01-25,99023.7,UPI,0,10
716,Cust_1434,Duke 200,2024-08-20,167353.24,UPI,0,6
717,Cust_1437,Dio,2024-08-07,159550.45,Card,0,10
718,Cust_1441,250 Duke,2025-03-01,53077.25,Cash,0,1
719,Cust_1446,Avenger 220,2024-07-24,118309.28,UPI,0,9
720,Cust_1451,Classic 350,2024-07-20,78038.12,Cash,0,7
721,Cust_1452,Avenger 220,2025-01-06,173017.91,Card,0,8
722,Cust_1453,Himalayan,2024-04-18,187644.65,UPI,0,10
723,Cust_1455,Interceptor 650,2024-06-27,45389.05,Card,0,9
724,Cust_1456,Versys 650,2024-11-20,38586.75,EMI,18,8
725,Cust_1457,Ninja 300,2024-04-15,45191.43,Cash,0,10
726,Cust_1459,Himalayan,2024-11-23,241857.12,Cash,0,5
727,Cust_1460,390 Adventure,2024-08-29,208703.33,Cash,0,2
728,Cust_1462,CT 100,2024-11-11,83955.75,Card,0,1
729,Cust_1465,390 Adventure,2024-03-28,175691.5,Card,0,6
730,Cust_1466,Classic 350,2025-02-11,112885.83,UPI,0,3
731,Cust_1467,Ronin,2024-04-08,80127.61,UPI,0,4
732,Cust_1471,125 Duke,2024-05-02,185355.39,Cash,0,1
733,Cust_1472,Himalayan,2024-09-25,33532.42,Card,0,6
734,Cust_1473,Duke 200,2024-07-03,75643.32,Card,0,10
735,Cust_1474,Ronin,2024-12-16,167425.55,UPI,0,10
736,Cust_1477,Platina 110,2024-07-24,148278.13,Cash,0,4
737,Cust_1478,390 Adventure,2024-09-27,220322.48,UPI,0,10
738,Cust_1479,Fascino 125,2024-12-05,141505.74,Card,0,8
739,Cust_1480,Vulcan S,2025-02-10,49121.35,Card,0,10
740,Cust_1481,Xtreme 160R,2024-09-12,51234.88,EMI,24,3
741,Cust_1482,Meteor 350,2025-01-22,67374.69,UPI,0,10
742,Cust_1483,Activa,2025-01-13,113045.93,UPI,0,3
743,Cust_1485,Hunter 350,2024-10-10,207463.27,Cash,0,6
744,Cust_1486,CT 100,2024-09-26,202072.38,UPI,0,4
745,Cust_1489,Xtreme 160R,2025-01-09,123456.67,UPI,0,6
746,Cust_1490,Activa,2024-12-02,91774.38,Cash,0,7
747,Cust_1492,R15 V4,2024-10-04,157914.5,EMI,18,8
748,Cust_1493,Xtreme 160R,2025-01-07,95656.96,Card,0,6
749,Cust_1496,Himalayan,2024-10-14,39726.12,Cash,0,10
750,Cust_1497,Ninja 300,2024-12-15,55060.38,UPI,0,9
751,Cust_1501,Z650,2024-06-16,113605.96,Card,0,7
752,Cust_1502,Z650,2025-01-13,35669.97,UPI,0,9
753,Cust_1504,390 Adventure,2024-12-18,61093.34,Card,0,3
754,Cust_1505,Avenger 220,2024-05-11,95536.19,Card,0,5
755,Cust_1511,Splendor Plus,2024-04-09,37403.62,Cash,0,1
756,Cust_1512,Vulcan S,2024-09-23,136712.43,UPI,0,8
757,Cust_1514,HF Deluxe,2024-03-14,69469.79,UPI,0,1
758,Cust_1515,Ninja 400,2024-10-02,124409.02,UPI,0,1
759,Cust_1516,HF Deluxe,2024-09-20,135956.49,Cash,0,7
760,Cust_1518,Activa,2024-10-12,145539.08,UPI,0,8
761,Cust_1520,Himalayan,2024-04-02,99233.87,Card,0,3
762,Cust_1522,Shine,2024-07-23,137852.29,UPI,0,2
763,Cust_1523,Dominar 400,2024-10-01,90184.11,EMI,6,7
764,Cust_1526,Xtreme 160R,2025-02-26,52678.21,Cash,0,10
765,Cust_1527,Interceptor 650,2025-03-08,154301.47,Card,0,5
766,Cust_1529,Glamour,2024-09-07,120490.57,Cash,0,1
767,Cust_1530,Unicorn,2024-08-18,33410.95,UPI,0,2
768,Cust_1531,Splendor Plus,2024-10-02,169566.14,Card,0,3
769,Cust_1532,Vulcan S,2024-07-24,162524.06,UPI,0,6
770,Cust_1536,Unicorn,2024-11-14,197220.6,UPI,0,1
771,Cust_1537,Meteor 350,2024-03-08,40651.32,UPI,0,8
772,Cust_1540,Versys 650,2024-05-31,153627.2,Card,0,2
773,Cust_1541,Fascino 125,2024-09-05,124352.71,EMI,12,5
774,Cust_1543,Versys 650,2024-09-17,121757.32,Card,0,8
775,Cust_1548,Meteor 350,2024-03-18,148602.85,UPI,0,5
776,Cust_1551,RC 390,2024-09-16,218146.49,Cash,0,8
777,Cust_1554,Activa,2024-05-30,113690.58,Card,0,6
778,Cust_1555,HF Deluxe,2024-12-23,163710.98,Card,0,7
779,Cust_1556,Unicorn,2025-03-03,105306.59,UPI,0,8
780,Cust_1557,250 Duke,2024-04-23,285791.17,UPI,0,3
781,Cust_1558,Splendor Plus,2024-10-21,198052.64,Card,0,10
782,Cust_1560,Z650,2024-10-22,257457.88,Cash,0,10
783,Cust_1562,Unicorn,2024-05-08,34158.99,UPI,0,7
784,Cust_1563,Shine,2024-11-18,83808.53,Cash,0,9
785,Cust_1564,Duke 200,2024-10-25,110120.4,Card,0,6
786,Cust_1565,CBR 650R,2024-08-06,223348.92,UPI,0,10
787,Cust_1566,250 Duke,2024-08-06,54558.5,EMI,12,1
788,Cust_1568,Hunter 350,2024-06-25,123269.54,Cash,0,8
789,Cust_1569,CT 100,2024-05-27,150462.39,Cash,0,6
790,Cust_1571,Ninja 400,2024-08-02,100818.45,Card,0,1
791,Cust_1572,CT 100,2024-04-13,75146.3,UPI,0,4
792,Cust_1573,Ronin,2024-08-15,127688.63,EMI,12,6
793,Cust_1574,Ronin,2024-05-30,61770.45,UPI,0,10
794,Cust_1575,Ronin,2025-03-05,159552.85,EMI,6,1
795,Cust_1577,Z650,2024-08-06,202032.69,EMI,9,10
796,Cust_1582,RC 390,2024-09-19,153373.13,Card,0,5
797,Cust_1584,Splendor Plus,2024-06-20,199461.88,UPI,0,3
798,Cust_1586,Xtreme 160R,2024-09-25,204320.46,Card,0,7
799,Cust_1588,Vulcan S,2024-11-15,227332.74,Cash,0,10
800,Cust_1589,FZ V3,2024-12-12,198639.83,UPI,0,10
801,Cust_1591,Ronin,2024-06-15,125582.96,UPI,0,10
802,Cust_1593,Xtreme 160R,2024-05-26,216782.94,UPI,0,3
803,Cust_1594,CT 100,2025-03-08,25347.86,Cash,0,3
804,Cust_1597,Duke 200,2024-08-04,88550.66,UPI,0,6
805,Cust_1598,CT 100,2024-06-08,60440.8,Cash,0,10
806,Cust_1599,Vulcan S,2024-03-19,227928.6,UPI,0,3
807,Cust_1600,Unicorn,2024-08-19,128046.53,UPI,0,6
808,Cust_1603,Platina 110,2024-10-21,297987.66,UPI,0,9
809,Cust_1606,Ninja 400,2024-05-16,47854.39,EMI,6,8
